file_name,publishable,features,overall_coherence_score,evaluation_results
P097.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.10674935579299927, 1, 0.608227550983429, 1, 0.015167506411671638, 1]",0.1765535638357202,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results of which were then', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10674935579299927}, 'Discussion': {'summary': 'discussion on', 'factual_verification': 'Verified', 'coherence_with_overall': 0.608227550983429}, 'Conclusion': {'summary': 'conclusion, our experiments have shown that waves are a fundamental aspect of the universe, and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.015167506411671638}, 'overall_coherence_score': 0.1765535638357202}"
P099.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.20958580076694489, 1, 0.3961130380630493, 1, 0, 0]",0.20350427646189928,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results of an ensemble', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20958580076694489}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.20350427646189928}"
P057.pdf,No,"[0.1639947146177292, 1, 0.04432349279522896, 1, 0.12085762619972229, 1, 1, 0.7107361555099487, 1, 0]",0.2599779972806573,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1639947146177292}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432349279522896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085762619972229}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7107361555099487}, 'overall_coherence_score': 0.2599779972806573}"
P045.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.14692841470241547, 1, 8, 0.04327556863427162, 1, 0]",0.0996305625885725,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'methodology for distilling multiple distinct foundation models into', 'factual_verification': 'Verified', 'coherence_with_overall': 0.14692841470241547}, 'Results': {'summary': 'results in exceptional', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04327556863427162}, 'overall_coherence_score': 0.0996305625885725}"
P060.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.014777733013033867, 1, 0.11162067949771881, 1, 0, 0]",0.0836791698820889,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results. We give a heuristic method for', 'factual_verification': 'Verified', 'coherence_with_overall': 0.014777733013033867}, 'Discussion': {'summary': 'discussion in Section 6.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11162067949771881}, 'overall_coherence_score': 0.0836791698820889}"
P094.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.033426739275455475, 1, 0.5237379670143127, 1, 0.009272420778870583, 1]",0.14926901614914337,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results, including the discovery of a previously', 'factual_verification': 'Verified', 'coherence_with_overall': 0.033426739275455475}, 'Discussion': {'summary': 'discussion amongst', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5237379670143127}, 'Conclusion': {'summary': 'conclusion, the study of oxygen has far-reaching implications for a wide range of fields, from the', 'factual_verification': 'Verified', 'coherence_with_overall': 0.009272420778870583}, 'overall_coherence_score': 0.14926901614914337}"
P052.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.015087336301803589, 1, 0.3961130380630493, 1]",0.14807523563504219,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results; it merely employs certain criteria to select a', 'factual_verification': 'Verified', 'coherence_with_overall': 0.015087336301803589}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.14807523563504219}"
P076.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.09707257896661758, 1, 0.14492082595825195, 1]",0.11423384174704551,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results, including the emergence of complex patterns and unpredictable behavior.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09707257896661758}, 'Conclusion': {'summary': 'conclusions serve as', 'factual_verification': 'Verified', 'coherence_with_overall': 0.14492082595825195}, 'overall_coherence_score': 0.11423384174704551}"
P061.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.08154192566871643, 1, 0.3961130380630493, 1]",0.16136615350842476,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results, the mechanism by which these methods prevent', 'factual_verification': 'Verified', 'coherence_with_overall': 0.08154192566871643}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.16136615350842476}"
P046.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.08520364761352539, 1, 0.5666778683662415, 1, 0, 0]",0.21504994574934244,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results in attacks that are', 'factual_verification': 'Verified', 'coherence_with_overall': 0.08520364761352539}, 'Conclusion': {'summary': 'Conclusion and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5666778683662415}, 'overall_coherence_score': 0.21504994574934244}"
P034.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.29907962679862976, 1, 0.017092939466238022, 1]",0.12906967401504515,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results across', 'factual_verification': 'Verified', 'coherence_with_overall': 0.29907962679862976}, 'Conclusion': {'summary': 'conclusion, DPN offers the most significant improvements when', 'factual_verification': 'Verified', 'coherence_with_overall': 0.017092939466238022}, 'overall_coherence_score': 0.12906967401504515}"
P059.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.030337028205394745, 1, 0.7107358574867249, 1, 0, 0]",0.23734778817743063,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results demonstrate that positional encoding helps RNNs manage a', 'factual_verification': 'Verified', 'coherence_with_overall': 0.030337028205394745}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7107358574867249}, 'overall_coherence_score': 0.23734778817743063}"
P029.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.23386266827583313, 1, 0.0015384358121082187, 1, 0, 0]",0.11092984277638607,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23386266827583313}, 'Conclusion': {'summary': 'conclusion, ""AI cannot be the President of the US just yet, considering both latency and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0015384358121082187}, 'overall_coherence_score': 0.11092984277638607}"
P039.pdf,No,"[0.16399499773979187, 1, 0.052858419716358185, 1, 0.12085872888565063, 1, 1, 0.05263159051537514, 1, 0.01983741670846939, 1, 0.006157829891890287, 1]",0.06938983057625592,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'introduction of Non-Euclidean Topology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.052858419716358185}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results, suggesting a potential correlation', 'factual_verification': 'Verified', 'coherence_with_overall': 0.05263159051537514}, 'Discussion': {'summary': 'discussion highlights the significance of RAG in advancing our understanding of', 'factual_verification': 'Verified', 'coherence_with_overall': 0.01983741670846939}, 'Conclusion': {'summary': 'conclusion, our experimental investigations of the RAG phenomenon have yielded a wealth', 'factual_verification': 'Verified', 'coherence_with_overall': 0.006157829891890287}, 'overall_coherence_score': 0.06938983057625592}"
P064.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.3088434338569641, 1, 3, 0.02322833612561226, 1, 0.3961130380630493, 1]",0.18730061501264572,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'methodology focuses on', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3088434338569641}, 'Results': {'summary': 'results show that the model is able to generalize effectively to unseen tools, achieving performance', 'factual_verification': 'Verified', 'coherence_with_overall': 0.02322833612561226}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.18730061501264572}"
P086.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.33306005597114563, 1, 0.053725142031908035, 1]",0.14319243356585504,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.33306005597114563}, 'Conclusion': {'summary': 'conclusion, our research has shown that fossils are not just ancient relics of a bygone era, but are', 'factual_verification': 'Verified', 'coherence_with_overall': 0.053725142031908035}, 'overall_coherence_score': 0.14319243356585504}"
P036.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.04026956856250763, 1, 0.31710776686668396, 1, 0.01303902082145214, 1]",0.11659888767947753,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results of our experiments on the Gloopernack cheese:', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04026956856250763}, 'Discussion': {'summary': 'discussions of transdimen-', 'factual_verification': 'Verified', 'coherence_with_overall': 0.31710776686668396}, 'Conclusion': {'summary': 'conclusions, which are then tested and refined through the process of experimentation', 'factual_verification': 'Verified', 'coherence_with_overall': 0.01303902082145214}, 'overall_coherence_score': 0.11659888767947753}"
P054.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.07840938866138458, 1, 0.3961130380630493, 1]",0.1607396461069584,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results. The methodologies developed during this challenge', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07840938866138458}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.1607396461069584}"
P031.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.0007700088317506015, 1, 0.021736111491918564, 1, 0.39611151814460754, 1]",0.1246324347157497,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results and find underlying relations and causation. It works by taking a trained GNN model and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0007700088317506015}, 'Discussion': {'summary': 'discussion platforms is a growing concern. This', 'factual_verification': 'Verified', 'coherence_with_overall': 0.021736111491918564}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.39611151814460754}, 'overall_coherence_score': 0.1246324347157497}"
P035.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.026445575058460236, 1, 0.3961130380630493, 1]",0.15034688338637353,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results, such as the optimization of delivery routes based on the simulated growth', 'factual_verification': 'Verified', 'coherence_with_overall': 0.026445575058460236}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.15034688338637353}"
P058.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.014224067330360413, 1, 0.7107358574867249, 1, 0, 0]",0.23331954795867205,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results demonstrate that positional encoding helps RNNs manage a more diverse set of discrete inputs, effectively handling a larger', 'factual_verification': 'Verified', 'coherence_with_overall': 0.014224067330360413}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7107358574867249}, 'overall_coherence_score': 0.23331954795867205}"
P048.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.0076001910492777824, 1, 0.017936788499355316, 1]",0.07094278987497091,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results of our study show a significant correlation', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0076001910492777824}, 'Conclusion': {'summary': 'conclusion, the study of protein synthesis is a complex and multifaceted field, influenced by', 'factual_verification': 'Verified', 'coherence_with_overall': 0.017936788499355316}, 'overall_coherence_score': 0.07094278987497091}"
P075.pdf,No,"[0.1639947146177292, 1, 0.04432349279522896, 1, 0.2338622808456421, 1, 0.3961121737957001, 1, 0, 0]",0.20957316551357508,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1639947146177292}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432349279522896}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2338622808456421}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961121737957001}, 'overall_coherence_score': 0.20957316551357508}"
P051.pdf,No,"[0.1639947146177292, 1, 0.04432349279522896, 1, 0.3236083686351776, 1, 0.3961121737957001, 1, 0, 0]",0.23200968746095896,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1639947146177292}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432349279522896}, 'Results': {'summary': 'results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3236083686351776}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961121737957001}, 'overall_coherence_score': 0.23200968746095896}"
P043.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.5098033547401428, 1, 0.5562160611152649, 1, 0.3150526285171509, 1]",0.2850413080304861,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5098033547401428}, 'Discussion': {'summary': 'discussions', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5562160611152649}, 'Conclusion': {'summary': 'conclusion, the flumplenook methodology, as', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3150526285171509}, 'overall_coherence_score': 0.2850413080304861}"
P026.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.050864700227975845, 1, 0.3961130380630493, 1]",0.15523070842027664,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results suggest that', 'factual_verification': 'Verified', 'coherence_with_overall': 0.050864700227975845}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.15523070842027664}"
P016.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.23871108889579773, 1, 2, 0.08432311564683914, 1, 0.07612442970275879, 1]",0.12149538025259972,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'methodology for', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23871108889579773}, 'Results': {'summary': 'results of the', 'factual_verification': 'Verified', 'coherence_with_overall': 0.08432311564683914}, 'Conclusion': {'summary': 'conclusion, the exploration of Bayesian theology and its application to extra-terrestrial diplomacy', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07612442970275879}, 'overall_coherence_score': 0.12149538025259972}"
P037.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.019275903701782227, 1, 0.3961130380630493, 1, 0, 0]",0.15592680219560862,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results can be achieved on datasets using different', 'factual_verification': 'Verified', 'coherence_with_overall': 0.019275903701782227}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.15592680219560862}"
P015.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.03473531827330589, 1, 8, 0.12483469396829605, 1, 0.5666778683662415, 1]",0.18691322952508926,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'methodology, they conducted an interaction operation at each', 'factual_verification': 'Verified', 'coherence_with_overall': 0.03473531827330589}, 'Results': {'summary': 'results on the', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12483469396829605}, 'Conclusion': {'summary': 'Conclusion and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5666778683662415}, 'overall_coherence_score': 0.18691322952508926}"
P038.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.03967217355966568, 1, 0.08548052608966827, 1]",0.09086593389511108,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results have shown that the use of specific meditation techniques can, in fact, alter the', 'factual_verification': 'Verified', 'coherence_with_overall': 0.03967217355966568}, 'Conclusion': {'summary': 'conclusion, the study of caffeine diffusion patterns in holographically prepared espresso foam is a', 'factual_verification': 'Verified', 'coherence_with_overall': 0.08548052608966827}, 'overall_coherence_score': 0.09086593389511108}"
P033.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.2488938719034195, 1, 0.518251895904541, 1, 0, 0]",0.24386600870639086,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results further.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2488938719034195}, 'Conclusion': {'summary': 'Conclusions and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.518251895904541}, 'overall_coherence_score': 0.24386600870639086}"
P027.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.015338308177888393, 1, 0.3961130380630493, 1]",0.14812543001025916,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results are obtained on a Twitter sentiment analysis task.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.015338308177888393}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.14812543001025916}"
P025.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.0165659599006176, 1, 0.7107358574867249, 1, 0.2822263538837433, 1]",0.24356928765773772,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results have been obtained by parametric scene parsing techniques on datasets with a', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0165659599006176}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7107358574867249}, 'Conclusion': {'summary': 'conclusion. An', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2822263538837433}, 'overall_coherence_score': 0.24356928765773772}"
P013.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.026960426941514015, 1, 0.3961130380630493, 1]",0.15044985376298428,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results in many domains, among', 'factual_verification': 'Verified', 'coherence_with_overall': 0.026960426941514015}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.15044985376298428}"
P063.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.3330613672733307, 1, 0.05496349558234215, 1, 0, 0]",0.14908578246831894,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3330613672733307}, 'Discussion': {'summary': 'discussion to overcome this barrier.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.05496349558234215}, 'overall_coherence_score': 0.14908578246831894}"
