file_name,publishable,features,evaluation_results,errors
P090.pdf,Yes,"[-0.01808934099972248, 1, 0.02480926737189293, 1, 0.0596202053129673, 1, 1, 0.022732645273208618, 1, -0.035464171320199966]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': -0.01808934099972248, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.02480926737189293, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0596202053129673, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.022732645273208618, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Discussion': {'summary': 'discussion section.', 'factual_verification': 'Verified', 'coherence_with_overall': -0.035464171320199966, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, this paper presents a novel and effective method for adapting large pretrained models', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9600414633750916, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P080.pdf,No,"[0.07686980813741684, 1, 0.07714168727397919, 1, 0.22459711134433746, 1, 1, 0.17403368651866913, 1, 0.7861359715461731]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07686980813741684, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07714168727397919, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.22459711134433746, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results shown only to the authors.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17403368651866913, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion, here, we evaluate a relatively clear-cut and low-risk use case:', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7861359715461731, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusions of the paper (regardless of whether the code and data are provided or not)?', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3801997900009155, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P066.pdf,Yes,"[0.17188948392868042, 1, 0.23990988731384277, 1, 0.32629576325416565, 1, 17, 0.8421538472175598, 1, 0.33070287108421326]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17188948392868042, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23990988731384277, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology in Section 3, we then outline the experiments in Section 4 and draw our conclusions in', 'factual_verification': 'Verified', 'coherence_with_overall': 0.32629576325416565, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results indicate that vocabulary transfer can be effectively', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8421538472175598, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusions in', 'factual_verification': 'Verified', 'coherence_with_overall': 0.33070287108421326, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P062.pdf,No,"[0.4835556149482727, 1, 0.49035143852233887, 1, 0.47982412576675415, 1, 1, 0.3731083869934082, 1, 0.5239081978797913]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4835556149482727, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.49035143852233887, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.47982412576675415, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results on several', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3731083869934082, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5239081978797913, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P073.pdf,No,"[0.4760015904903412, 1, 0.5072291493415833, 1, 0.47497662901878357, 1, 1, 0.26408207416534424, 1, 0.45686882734298706]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4760015904903412, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5072291493415833, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.47497662901878357, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.26408207416534424, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.45686882734298706, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P068.pdf,No,"[0.4506245255470276, 1, 0.46808019280433655, 1, 0.4806431829929352, 1, 1, 0.29974067211151123, 1, 0.48697274923324585]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4506245255470276, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.46808019280433655, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4806431829929352, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.29974067211151123, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.48697274923324585, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P077.pdf,No,"[0.13859571516513824, 1, 0.17499494552612305, 1, 0.22174236178398132, 1, 1, 0.547673761844635, 1, 0.9131839275360107]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13859571516513824, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17499494552612305, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.22174236178398132, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of this study have far-reaching', 'factual_verification': 'Verified', 'coherence_with_overall': 0.547673761844635, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the study of LLM has yielded a plethora of unforeseen consequences, with far-', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9131839275360107, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P072.pdf,Yes,"[0.5762748718261719, 1, 0.6127734184265137, 1, 0.5115163922309875, 1, 1, 0.6224632263183594, 1, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5762748718261719, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6127734184265137, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5115163922309875, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6224632263183594, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P069.pdf,No,"[0.19651135802268982, 1, 0.2582642734050751, 1, 0.1466716080904007, 1, 1, 0.6475200653076172, 1, 0.761022686958313]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.19651135802268982, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2582642734050751, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1466716080904007, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, including the discovery that the model is capable of generating coherent text', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6475200653076172, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion of competitive ferret racing has yielded valuable insights into the ways in which language', 'factual_verification': 'Verified', 'coherence_with_overall': 0.761022686958313, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the introduction of BERT has marked a significant turning point in the field of natural', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6506709456443787, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P088.pdf,Yes,"[0.25821954011917114, 1, 0.18550251424312592, 1, 0.8978525400161743, 1, 0.4140680134296417, 1, 0.19657060503959656, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.25821954011917114, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.18550251424312592, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results: first, dropout significantly increased modularity, while', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8978525400161743, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion of ISA, and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4140680134296417, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusions', 'factual_verification': 'Verified', 'coherence_with_overall': 0.19657060503959656, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P081.pdf,No,"[0.14419089257717133, 1, 0.1314721405506134, 1, 0.10487906634807587, 1, 1, 0.43830448389053345, 1, 0.9256863594055176]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.14419089257717133, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1314721405506134, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10487906634807587, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of our research suggest that the system may be capable of exhibiting a form of', 'factual_verification': 'Verified', 'coherence_with_overall': 0.43830448389053345, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, our experiments demonstrate the potential of swarm intelligence and entomological', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9256863594055176, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P070.pdf,No,"[0.13859571516513824, 1, 0.17499494552612305, 1, 0.22174236178398132, 1, 1, 0.547673761844635, 1, 0.9131839275360107]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13859571516513824, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17499494552612305, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.22174236178398132, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of this study have far-reaching', 'factual_verification': 'Verified', 'coherence_with_overall': 0.547673761844635, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the study of LLM has yielded a plethora of unforeseen consequences, with far-', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9131839275360107, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P092.pdf,Yes,"[0.021595565602183342, 1, 0.015607316046953201, 1, 0.07044682651758194, 1, 2, 0.9374823570251465, 1, 0.09929882735013962]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.021595565602183342, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.015607316046953201, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology developed', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07044682651758194, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results presented in Table 4 demonstrate that sub-pixel convolution filters offer slight', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9374823570251465, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09929882735013962, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P056.pdf,No,"[0.14498266577720642, 1, 0.22276127338409424, 1, 0.4075138568878174, 1, 1, 0.48477238416671753, 1, 0.8385500311851501]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.14498266577720642, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.22276127338409424, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4075138568878174, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of our research have far-reaching', 'factual_verification': 'Verified', 'coherence_with_overall': 0.48477238416671753, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, our research has demonstrated the importance of considering a wide range of factors,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8385500311851501, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P047.pdf,No,"[0.07964068651199341, 1, 0.07617080956697464, 1, 0.1741788536310196, 1, 1, 0.6049198508262634, 1, 0.5933617353439331]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07964068651199341, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07617080956697464, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1741788536310196, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, with some studies suggesting that the strategic use of pastel colors', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6049198508262634, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion of system design, it is clear that the field is far more complex', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5933617353439331, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, our research has shown that the field of system design is far more complex and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6355618834495544, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P055.pdf,Yes,"[0.3748539090156555, 1, 0.409465491771698, 1, 0.5222532749176025, 1, 0.6470351219177246, 1, 0.48165854811668396, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3748539090156555, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.409465491771698, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results and key considerations to', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5222532749176025, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion at our organization, which then became part', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6470351219177246, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.48165854811668396, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P050.pdf,Yes,"[0.47410738468170166, 1, 0.4367527961730957, 1, 0.4380473494529724, 1, 0, 0, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.47410738468170166, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4367527961730957, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4380473494529724, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P053.pdf,No,"[0.11167281121015549, 1, 0.11893682181835175, 1, 0.20665040612220764, 1, 1, 0.6858569383621216, 1, 0.5958024263381958]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11167281121015549, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11893682181835175, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20665040612220764, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, such as the discovery that the resonant frequency', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6858569383621216, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion that microprocessors have', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5958024263381958, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P049.pdf,Yes,"[0.04071466252207756, 1, 0.09271867573261261, 1, 0.8308069705963135, 1, 8, 0.12511815130710602, 1, 0.14269638061523438]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04071466252207756, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09271867573261261, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology for semantic segmentation that modifies the inference', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8308069705963135, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results showed that', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12511815130710602, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.14269638061523438, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P097.pdf,Yes,"[0.20452171564102173, 1, 0.22497186064720154, 1, 0.12900587916374207, 1, 1, 0.3083210587501526, 1, 0.2172747403383255]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20452171564102173, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.22497186064720154, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12900587916374207, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of which were then', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3083210587501526, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion on', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2172747403383255, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'conclusion, our experiments have shown that waves are a fundamental aspect of the universe, and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9407572150230408, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P099.pdf,Yes,"[0.2207542061805725, 1, 0.15656369924545288, 1, 0.7983480095863342, 1, 0.2909383177757263, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2207542061805725, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15656369924545288, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of an ensemble', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7983480095863342, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2909383177757263, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P057.pdf,Yes,"[0.578388512134552, 1, 0.6298893690109253, 1, 0.49950098991394043, 1, 1, 0.3620872497558594, 1, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.578388512134552, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6298893690109253, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.49950098991394043, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3620872497558594, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P045.pdf,Yes,"[0.1310424506664276, 1, 0.15546533465385437, 1, 0.7961134910583496, 1, 8, 0.24956583976745605, 1, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1310424506664276, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15546533465385437, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology for distilling multiple distinct foundation models into', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7961134910583496, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results in exceptional', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24956583976745605, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P060.pdf,Yes,"[0.15773504972457886, 1, 0.2234330177307129, 1, 0.859717607498169, 1, 0.33817800879478455, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15773504972457886, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2234330177307129, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results. We give a heuristic method for', 'factual_verification': 'Verified', 'coherence_with_overall': 0.859717607498169, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion in Section 6.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.33817800879478455, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
